Product_ID,Product_Name,Sub_Category,Brand,Supplier_ID,Supplier_Name,Lead_Time_Days,Quantity_in_Stock,Reorder_Level,Reorder_Quantity,Unit_Cost,Unit_Price,Discount_Available,Discount_Percentage,GST_Percentage,Final_Price,Manufacture_Date,Expiry_Date,Days_to_Expiry,Is_Expired,Units_Sold_Last_Month,Units_Returned,Last_Sold_Date,Shelf_Life_Days,Age_of_Stock_Days,Profit_Per_Unit,Total_Value_in_Stock,Expiry_Risk_Level,Stock_Turnover_Ratio,Revenue_Last_Month,Stock_Age_Category,Profit_Margin,Needs_Discount,Reorder_Required,Expiry_Risk_Encoded,Stock_Age_Encoded,Cat_Body Care,Cat_Fragrance,Cat_Haircare,Cat_Makeup,Cat_Skincare,Status_In Stock,Status_Low Stock,Status_Out of Stock,Unit_Cost_Scaled,Unit_Price_Scaled,Quantity_in_Stock_Scaled,Days_to_Expiry_Scaled,Units_Sold_Last_Month_Scaled,Age_of_Stock_Days_Scaled,Profit_Margin_Scaled,Stock_Turnover_Ratio_Scaled
PRD5815,Himalaya Body Lotion,Body Lotion,Himalaya,SUP4889,India Beauty Hub,8.0,221.0,53,259,870.55,1234.71,True,21.93,28,1233.84,2025-05-09,2027-05-09,569.0,False,72.0,7,2025-09-01,730,161.0,364.16,272870.91,Safe,0.32432432432432434,88899.12,Old,29.493565290635054,False,False,2,2,True,False,False,False,False,True,False,False,-0.2628441263286732,-0.6107907655701031,-0.1656210793428558,-0.12203933989088188,0.7651202718700171,-0.2667064623412983,-0.6386713651267133,-0.11712841722396558
PRD5816,Sugar Conditioner,Conditioner,Sugar,SUP3325,Premium Beauty Distributors,5.0,329.0,73,228,1362.95,3164.42,True,10.31,28,3632.86,2024-08-02,2027-08-02,654.0,False,30.0,0,2025-08-04,1095,441.0,1801.47,1041094.18,Safe,0.09090909090909091,94932.6,Old,56.92891588347943,False,False,2,2,False,False,True,False,False,True,False,False,0.6175821182029197,1.0745768169450642,0.5870192530208747,0.12755950144216527,-0.6913613178442345,1.403462175765428,0.5104224042805157,-0.19206969493847748
PRD5817,Mamaearth Body Spray,Body Spray,Mamaearth,SUP8858,India Beauty Hub,8.0,178.0,90,160,1983.73,3812.08,False,0.0,18,4498.25,2025-04-29,2028-04-28,924.0,False,75.0,7,2025-09-15,1095,171.0,1828.35,678550.24,Safe,0.41899441340782123,285906.0,Old,47.96200499464859,False,False,2,2,False,True,False,False,False,True,False,False,1.7275557251897642,1.6402292561674203,-0.4652834338950818,0.9204028797941973,0.8691546711353207,-0.20705758240891523,0.1348550719690131,-0.08673323978221383
PRD5818,Neutrogena Hair Gel,Hair Gel,Neutrogena,SUP2583,Global Cosmetics Supply,14.0,43.0,86,238,489.71,1117.96,True,27.68,28,1034.89,2025-02-22,2027-02-22,493.0,False,42.0,4,2025-09-09,730,237.0,628.25,48072.28,Safe,0.9545454545454546,46954.32,Old,56.19610719524849,False,True,2,2,False,False,True,False,False,False,True,False,-0.943797682314481,-0.7127577270610245,-1.406083849349745,-0.3452100686121946,-0.27522372078301977,0.18662502514481313,0.4797296710142132,0.0852130326052166
PRD5819,Himalaya Body Scrub,Body Scrub,Himalaya,SUP3496,Elite Cosmetics Distributor,12.0,13.0,55,192,363.4,822.09,True,21.54,28,825.62,2025-06-21,2026-06-21,247.0,False,96.0,9,2025-09-12,365,118.0,458.69,10687.17,Safe,6.857142857142857,78920.64,Old,55.79559415635759,False,True,2,2,True,False,False,False,False,False,True,False,-1.1696438215240375,-0.9711642786354904,-1.61515060833967,-1.0675784799996015,1.5973954659924465,-0.5231966460505455,0.4629547063204533,1.9803258095767797
PRD5820,Faces Canada Hair Oil,Hair Oil,Faces Canada,SUP5523,Metro Beauty Supplies,6.0,33.0,46,245,1535.78,2492.03,False,0.0,28,3189.8,2025-02-03,2027-02-03,474.0,False,91.0,2,2025-07-29,730,256.0,956.25,82236.99,Safe,2.676470588235294,226774.73,Old,38.37233099119995,False,True,2,2,False,False,True,False,False,False,True,False,0.9266074387601804,0.4873257228390207,-1.4757727690130533,-0.4010027507925228,1.4240048005502737,0.299957897016341,-0.2667958787166095,0.6380615667790214
PRD5821,Maybelline Concealer,Concealer,Maybelline,SUP7792,Metro Beauty Supplies,6.0,277.0,80,297,1278.6,2072.6,False,0.0,18,2445.67,2024-11-15,2026-11-15,394.0,False,56.0,3,2025-10-02,730,336.0,794.0,574110.2,Safe,0.2014388489208633,116065.59999999999,Old,38.309369873588736,False,False,2,2,False,False,False,True,False,True,False,False,0.4667617410172171,0.12100450092778169,0.22463687077167113,-0.635919307341273,0.21027014245506406,0.7771489364754056,-0.26943292276374603,-0.15658254540808425
PRD5822,Maybelline Face Cream,Face Cream,Maybelline,SUP7122,Metro Beauty Supplies,6.0,313.0,80,206,511.02,807.55,False,0.0,12,904.46,2025-01-16,2027-01-16,456.0,False,46.0,3,2025-08-30,730,274.0,296.53,252763.15,Safe,0.1464968152866242,37147.299999999996,Old,36.71970775803356,False,False,2,2,False,False,False,False,True,True,False,False,-0.9056947512199071,-0.9838632047175289,0.4755169815595813,-0.4538589760159916,-0.13651118842928153,0.4073258808946305,-0.3360138409213437,-0.17422246607880962
PRD5823,Colorbar Cologne,Cologne,Colorbar,SUP1643,Metro Beauty Supplies,6.0,337.0,37,244,1912.45,3901.71,True,27.41,18,3342.06,2025-09-20,2030-09-19,1798.0,False,18.0,0,2025-10-04,1825,27.0,1989.26,1314876.27,Safe,0.05325443786982249,70230.78,New,50.984312006786766,False,False,2,1,False,True,False,False,False,True,False,False,1.6001049073379934,1.7185101877171531,0.6427703887515214,3.486866260089294,-1.1074989149054493,-1.0660014534352316,0.2614404474731831,-0.20415925640098673
PRD5824,Nivea Hair Serum,Hair Serum,Nivea,SUP7692,Global Cosmetics Supply,14.0,253.0,38,278,1410.29,3479.78,True,11.44,18,3636.4,2025-05-14,2026-05-14,209.0,False,77.0,6,2025-08-20,365,156.0,2069.49,880384.34,Safe,0.3031496062992126,267943.06,Old,59.47186316376323,False,False,2,2,False,False,True,False,False,True,False,False,0.7022274846044745,1.3500055190930467,0.057383463579731016,-1.179163844360258,0.9385109373121898,-0.29653090230748985,0.6169304245012341,-0.12392686135645901
PRD5825,Plum Hair Serum,Hair Serum,Plum,SUP4850,Cosmetic Wholesale Co,10.0,217.0,70,243,1882.52,3538.64,False,0.0,18,4175.6,2025-04-23,2026-04-23,188.0,False,60.0,5,2025-09-07,365,177.0,1656.12,767884.88,Safe,0.27522935779816515,212318.4,Old,46.80103090452829,False,False,2,2,False,False,True,False,False,True,False,False,1.546589152872456,1.4014125885008033,-0.19349664720817913,-1.240829440454305,0.3489826748088023,-0.17126825444948537,0.0862291909588244,-0.13289105390790637
PRD5826,Nivea Conditioner,Conditioner,Nivea,SUP3320,Beauty Supplies India,7.0,115.0,33,228,371.27,794.84,False,0.0,18,937.91,2025-04-01,2028-03-31,896.0,False,46.0,2,2025-07-23,1095,199.0,423.57,91406.6,Safe,0.39655172413793105,36562.64,Old,53.289970308489764,False,False,2,2,False,False,True,False,False,True,False,False,-1.155572021068181,-0.9949638478057483,-0.9043236277739246,0.8381820850021348,-0.13651118842928153,-0.04004071859824258,0.35800992924098607,-0.09393878410177994
PRD5827,Himalaya Body Oil,Body Oil,Himalaya,SUP1010,Metro Beauty Supplies,6.0,183.0,86,196,676.81,1243.33,True,9.24,28,1444.41,2025-02-20,2027-02-20,491.0,False,92.0,6,2025-07-30,730,239.0,566.52,227529.39,Safe,0.5,114386.35999999999,Old,45.56473341751587,False,False,2,2,True,False,False,False,False,True,False,False,-0.6092571657591176,-0.6032622413041354,-0.4304389740634276,-0.35108298252591336,1.4586829336387082,0.19855480113128976,0.03444848800581342,-0.06072524504935925
PRD5828,Loreal Hand Cream,Hand Cream,Loreal,SUP3689,India Beauty Hub,8.0,286.0,78,262,1514.47,2956.69,True,28.88,18,2481.3,2025-01-27,2027-01-27,467.0,False,90.0,3,2025-09-02,730,263.0,1442.22,845613.34,Safe,0.313588850174216,266102.1,Old,48.778194535105136,False,False,2,2,True,False,False,False,False,True,False,False,0.8885045076656065,0.8931498626794617,0.28735689846864865,-0.42155794949053843,1.3893266674618392,0.34171211296900916,0.16904010315423823,-0.12057519375996405
PRD5829,Mamaearth Deodorant,Deodorant,Mamaearth,SUP9451,Cosmetic Wholesale Co,10.0,377.0,37,127,1243.85,2387.54,True,33.02,18,1887.03,2024-12-10,2027-12-10,784.0,False,48.0,3,2025-09-22,1095,311.0,1143.69,900102.58,Safe,0.12698412698412698,114601.92,Old,47.90244351927088,False,False,2,2,False,True,False,False,False,True,False,False,0.4046276792839254,0.39606638402800237,0.921526067404755,0.5092989058338844,-0.0671549222524124,0.628026736644448,0.13236041748950833,-0.18048729195001909
PRD5830,Loreal Body Wash,Body Wash,Loreal,SUP5533,Elite Cosmetics Distributor,12.0,435.0,97,221,1256.42,2963.39,True,22.45,28,2941.58,2025-07-05,2027-07-05,626.0,False,88.0,8,2025-07-22,730,104.0,1706.97,1289074.65,Safe,0.2018348623853211,260778.31999999998,Old,57.60193562102861,False,False,2,2,True,False,False,False,False,True,False,False,0.4271032233411193,0.8990014998699469,1.3257218014519434,0.04533870665010267,1.31997040128497,-0.6067050779558819,0.5386109555617795,-0.15645539965763605
PRD5831,Neutrogena Hair Gel,Hair Gel,Neutrogena,SUP6194,Premium Beauty Distributors,5.0,213.0,33,300,480.2,1092.84,False,0.0,28,1398.84,2025-05-20,2027-05-20,580.0,False,12.0,3,2025-08-05,730,150.0,612.64,232774.92,Safe,0.056074766355140186,13114.079999999998,Old,56.059441455290795,False,False,2,2,False,False,True,False,False,True,False,False,-0.960801852878038,-0.7346969996319191,-0.2213722150735025,-0.08973831336542873,-1.3155677134360566,-0.3323202302669197,0.4740056052784623,-0.20325374986153844
PRD5832,Neutrogena Face Mask,Face Mask,Neutrogena,SUP9459,Global Cosmetics Supply,14.0,12.0,47,229,1014.6,1695.08,True,26.31,18,1473.94,2025-10-16,2026-10-16,364.0,False,51.0,8,2025-10-11,365,1.0,680.48,20340.96,Safe,3.923076923076923,86449.08,New,40.14441796257404,False,True,2,1,False,False,False,False,True,False,True,False,-0.005278325100452255,-0.20871342028894307,-1.622119500306001,-0.7240130160470544,0.03687947701289127,-1.2210885412594277,-0.19257433411623573,1.0383022459031772
PRD5833,Himalaya Toner,Toner,Himalaya,SUP5753,Elite Cosmetics Distributor,12.0,93.0,35,164,945.47,1472.82,True,26.46,28,1386.38,2025-03-20,2027-03-20,519.0,False,78.0,4,2025-09-05,730,211.0,527.35,136972.26,Safe,0.8297872340425532,114879.95999999999,Old,35.805461631428145,False,False,2,2,False,False,False,False,True,True,False,False,-0.1288848772622496,-0.40283056684973256,-1.057639251033203,-0.2688621877338508,0.9731890704006244,0.03153793732061712,-0.37430584394247424,0.045157632993641506
PRD5834,Colorbar Eyeliner,Eyeliner,Colorbar,SUP3867,Premium Beauty Distributors,5.0,385.0,68,267,835.27,1463.35,True,25.57,18,1285.22,2025-09-15,2026-09-15,333.0,False,65.0,0,2025-09-28,365,32.0,628.08,563389.75,Safe,0.16839378238341968,95117.75,Medium,42.92069566405849,False,False,2,0,False,False,False,True,False,True,False,False,-0.32592584425530724,-0.4111014629980754,0.9772772031354016,-0.8150431817096951,0.5223733402509751,-1.03617701346904,-0.07629357443999274,-0.16719213361808608
PRD5835,Neutrogena Hair Oil,Hair Oil,Neutrogena,SUP4215,Cosmetic Wholesale Co,10.0,491.0,65,249,1329.44,2931.39,False,0.0,12,3283.16,2025-04-05,2027-04-05,535.0,False,89.0,7,2025-07-24,730,195.0,1601.95,1439312.49,Safe,0.18089430894308944,260893.71,Old,54.64813620841989,False,False,2,2,False,False,True,False,False,True,False,False,0.5576652143559383,0.8710533819452405,1.7159797515664705,-0.22187887642410073,1.3546485343734045,-0.06390027057119582,0.414894931244136,-0.1631786619231204
PRD5836,Biotique Face Cream,Face Cream,Biotique,SUP7429,Premium Beauty Distributors,8.0,256.0,86,290,1995.97,4494.22,False,0.0,18,5303.18,2025-08-28,2027-08-28,680.0,False,92.0,10,2025-09-17,730,50.0,2498.25,1150520.32,Safe,0.35797665369649806,413468.24000000005,Medium,55.58806644979551,False,False,2,0,False,False,False,False,True,True,False,False,1.7494412191643107,2.2359957924536484,0.07829013947872353,0.2039073823205091,1.4586829336387082,-0.9288090295907505,0.4542626798131613,-0.10632385865115862
PRD5837,Himalaya Body Oil,Body Oil,Himalaya,SUP2326,Global Cosmetics Supply,14.0,90.0,58,175,522.98,833.72,True,29.96,28,747.44,2025-01-04,2027-01-04,444.0,False,24.0,7,2025-08-28,730,286.0,310.74,75034.8,Safe,0.26373626373626374,20009.28,Old,37.27150602120616,False,False,2,2,True,False,False,False,False,True,False,False,-0.8843099058003339,-0.9610068845272298,-1.0785459269321955,-0.48909645949830416,-0.8994301163748418,0.4789045368134902,-0.31290249251573077,-0.1365810750830014
PRD5838,Mamaearth Hair Gel,Hair Gel,Mamaearth,SUP7499,Global Cosmetics Supply,14.0,411.0,93,282,266.64,647.15,True,33.78,18,505.68,2025-02-19,2027-02-19,490.0,False,78.0,10,2025-08-28,730,240.0,380.51,265978.65,Safe,0.18932038834951456,50477.7,Old,58.797805763733294,False,False,2,2,False,False,True,False,False,True,False,False,-1.3426536578783772,-1.1239531458151202,1.1584683942600034,-0.35401943948277276,0.9731890704006244,0.20451968912452806,0.5886984120844052,-0.16047334938802077
PRD5839,Himalaya Blush,Blush,Himalaya,SUP4863,Elite Cosmetics Distributor,12.0,320.0,34,159,1565.11,3343.9,False,0.0,18,3945.8,2025-09-14,2027-09-14,697.0,False,35.0,0,2025-08-15,730,33.0,1778.79,1070048.0,Safe,0.10903426791277258,117036.5,Medium,53.19507162295524,False,False,2,0,False,False,False,True,False,True,False,False,0.979050374893632,1.2313308233552618,0.5242992253238972,0.2538271505871185,-0.5179706524020616,-1.0302121254758017,0.3540352219412332,-0.1862503492874539
PRD5840,Neutrogena Face Mask,Face Mask,Neutrogena,SUP2391,Beauty Supplies India,7.0,239.0,21,173,1724.5,3599.85,True,12.22,28,4044.73,2025-08-14,2026-08-14,301.0,False,49.0,10,2025-10-11,365,64.0,1875.35,1331944.5,Safe,0.20416666666666666,176392.65,Medium,52.09522618998014,False,False,2,0,False,False,False,False,True,True,False,False,1.2640445648121752,1.454872097818656,-0.04018102394890071,-0.9090098043291952,-0.03247678916397785,-0.8453005976854142,0.3079696347687364,-0.15570674075621235
PRD5841,Plum Shampoo,Shampoo,Plum,SUP8410,Global Cosmetics Supply,14.0,500.0,52,151,1571.74,2850.13,False,0.0,28,3648.17,2025-01-15,2028-01-15,820.0,False,29.0,7,2025-09-05,1095,275.0,1278.39,1425065.0,Safe,0.05788423153692615,82653.77,Old,44.85374351345378,False,False,2,2,False,False,True,False,False,True,False,False,0.9909050174631782,0.8000826299901892,1.778699779263448,0.615011356280822,-0.7260394509326691,0.41329076888786886,0.004669605971687848,-0.20267279535090577
PRD5842,Olay Eyeshadow,Eyeshadow,Olay,SUP1402,Elite Cosmetics Distributor,12.0,485.0,55,255,1011.69,3278.6,True,8.36,28,3845.77,2025-02-22,2027-02-22,493.0,False,100.0,10,2025-09-05,730,237.0,1477.91,1590121.0,Safe,0.205761316872428,327860.0,Old,69.14262185078996,False,False,2,2,False,False,False,True,False,True,False,False,-0.01048149401106742,1.1742991952151574,1.6741663997684855,-0.3452100686121946,1.7361079983461847,0.18662502514481313,1.0219775010857637,-0.15519475564633364
PRD5843,Garnier Hand Cream,Hand Cream,Garnier,SUP8578,Cosmetic Wholesale Co,10.0,332.0,71,121,462.96,715.28,True,13.75,18,727.98,2025-03-30,2027-03-30,529.0,False,55.0,8,2025-10-08,730,201.0,252.32,237472.96,Safe,0.16516516516516516,39340.4,Old,35.27569623084666,False,False,2,2,True,False,False,False,False,True,False,False,-0.9916274996199645,-1.0644498559960498,0.6079259289198672,-0.239497618165257,0.17559200936662953,-0.028110942611765968,-0.3964943747212454,-0.16822872705736963
PRD5844,Loreal Cologne,Cologne,Loreal,SUP6517,Metro Beauty Supplies,6.0,7.0,82,231,1816.04,3752.96,True,22.88,12,3241.6,2025-10-10,2030-10-09,1818.0,False,95.0,7,2025-08-24,1825,7.0,1936.92,26270.72,Safe,11.875,356531.2,New,51.61046214188267,False,True,2,1,False,True,False,False,False,False,True,False,1.42772088167737,1.5885951083015253,-1.6569639601376551,3.5455953992264817,1.5627173329040118,-1.1852992132999978,0.28766592676922165,3.591380153256401
PRD5845,Neutrogena Face Cream,Face Cream,Neutrogena,SUP6194,Cosmetic Wholesale Co,10.0,395.0,66,223,255.99,389.66,True,5.99,12,410.28,2025-08-18,2027-08-18,670.0,False,95.0,7,2025-09-13,730,60.0,133.67,153915.7,Safe,0.2398989898989899,37017.700000000004,Medium,34.30426525689062,False,False,2,0,False,False,False,False,True,True,False,False,-1.3616961832728967,-1.3488394234536412,1.04696612279871,0.1745428127519153,1.5627173329040118,-0.8691601496583674,-0.43718149026600617,-0.1442343705961443
PRD5846,Faces Canada Serum,Serum,Faces Canada,SUP7771,Beauty Supplies India,7.0,392.0,66,200,1291.76,2278.69,True,17.7,12,2100.41,2025-07-14,2026-07-14,270.0,False,40.0,2,2025-09-06,365,95.0,986.93,893246.48,Safe,0.10178117048346055,91147.6,Old,43.31128850348227,False,False,2,2,False,False,False,False,True,True,False,False,0.4902922231009617,0.30099911414974306,1.0260594468997175,-1.0000399699918359,-0.3445799869598889,-0.6603890698950267,-0.05993410432358023,-0.18857905928974208
PRD5847,Colorbar Deodorant,Deodorant,Colorbar,SUP6955,Elite Cosmetics Distributor,12.0,150.0,29,197,1579.47,3090.01,False,0.0,12,3460.81,2025-10-12,2028-10-11,1090.0,False,36.0,1,2025-10-12,1095,5.0,1510.54,463501.5,Safe,0.23841059602649006,111240.36000000002,New,48.8846314413222,False,False,2,1,False,True,False,False,False,True,False,False,1.0047264936415479,1.0095887089832702,-0.6604124089523453,1.407854734632854,-0.48329251931362716,-1.1972289892864745,0.173498073733295,-0.14471224060023766
PRD5848,Neutrogena Perfume,Perfume,Neutrogena,SUP6555,India Beauty Hub,8.0,182.0,86,209,806.1,1891.0,True,11.87,28,2133.17,2024-11-20,2029-11-19,1494.0,False,78.0,2,2025-10-15,1825,331.0,1084.9,344162.0,Safe,0.4262295081967213,147498.0,Old,57.37176097303015,False,False,2,2,False,True,False,False,False,True,False,False,-0.3780826955002027,-0.03760106829492754,-0.43740786602975845,2.594183345204043,0.9731890704006244,0.7473244965092141,0.5289703915385329,-0.08441030978346255
PRD5849,Colorbar Conditioner,Conditioner,Colorbar,SUP4176,Cosmetic Wholesale Co,10.0,473.0,99,185,1011.69,818.36,True,8.4,28,959.51,2025-10-07,2028-10-06,1085.0,False,55.0,10,2025-07-29,1095,10.0,295.31,387084.28,Safe,0.1160337552742616,45009.8,New,-23.624077423138964,False,False,2,1,False,False,True,False,False,True,False,False,-0.01048149401106742,-0.974421981131089,1.5905396961725153,1.3931724498485571,0.17559200936662953,-1.167404549320283,-2.8634343431480906,-0.1840030644014524
PRD5850,Himalaya Cologne,Cologne,Himalaya,SUP2979,India Beauty Hub,8.0,20.0,69,104,1886.87,3154.4,False,0.0,18,3722.19,2024-06-29,2029-06-28,1350.0,False,51.0,1,2025-08-19,1825,475.0,1267.53,63088.0,Safe,2.4285714285714284,160874.4,Old,40.18291909713417,False,True,2,2,False,True,False,False,False,False,True,False,1.5543670857800767,1.0658255625198905,-1.566368364575354,2.1713335434162926,0.03687947701289127,1.6062683675355307,-0.19096176446131424,0.5584700187136267
PRD5851,Loreal Mascara,Mascara,Loreal,SUP5466,Premium Beauty Distributors,5.0,279.0,49,238,939.66,2278.29,False,0.0,28,2916.21,2025-09-09,2026-03-08,142.0,False,46.0,7,2025-10-13,180,38.0,1338.63,635642.91,Moderate,0.16428571428571428,104801.34,Medium,58.755909037040944,False,False,1,0,False,False,False,True,False,True,False,False,-0.13927333477794537,0.30064976267568416,0.2385746547043328,-1.3759064604698363,-0.13651118842928153,-1.00038768550961,0.5869436224950462,-0.16851108725995312
PRD5852,Himalaya Deodorant,Deodorant,Himalaya,SUP7567,Premium Beauty Distributors,5.0,58.0,58,147,338.02,633.08,False,0.0,18,747.03,2025-07-26,2028-07-25,1012.0,False,25.0,1,2025-10-12,1095,83.0,295.06,36718.64,Safe,0.423728813559322,15827.000000000002,Medium,46.607063878182856,False,True,2,0,False,True,False,False,False,False,True,False,-1.2150240369712588,-1.1362415839151394,-1.3015504698547824,1.1788110919978225,-0.8647519832864073,-0.7319677258138864,0.0781051358026961,-0.08521319333377113
PRD5853,WOW Body Spray,Face Mask,Maybelline,SUP4018,Cosmetic Wholesale Co,10.0,336.0,79,253,605.99,1161.58,False,0.0,12,1920.87,2025-06-13,2026-06-13,239.0,False,57.0,2,2025-09-11,365,126.0,555.59,390290.88,Safe,0.16913946587537093,66210.06,Old,47.83054115945522,False,False,2,2,False,False,False,False,True,True,False,False,-0.7358854895562893,-0.674660948814909,0.6358014967851906,-1.0910701356544767,0.24494827554349863,-0.4754775421046391,0.12934888120932678,-0.16695272133620628
PRD5854,Loreal Eye Cream,Eye Cream,Loreal,SUP5911,Metro Beauty Supplies,6.0,183.0,87,109,1362.14,3314.06,False,0.0,18,3910.59,2025-05-03,2026-05-03,198.0,False,29.0,10,2025-10-08,365,167.0,1951.92,606472.98,Safe,0.15760869565217392,96107.74,Old,58.89814909808513,False,False,2,2,False,False,False,False,True,True,False,False,0.6161338134546043,1.2052692033904728,-0.4304389740634276,-1.2114648708857112,-0.7260394509326691,-0.23091713438186845,0.5929011613773306,-0.17065483897829517
PRD5855,Biotique Cologne,Cologne,Biotique,SUP2942,India Beauty Hub,8.0,239.0,81,197,651.28,1062.68,True,19.24,12,961.21,2025-05-14,2030-05-13,1669.0,False,53.0,1,2025-09-19,1825,156.0,411.4,100954.6,Safe,0.22083333333333333,56322.04,Old,38.71344148755976,False,False,2,2,False,True,False,False,False,True,False,False,-0.6549055857893604,-0.7610381007759549,-0.04018102394890071,3.1080633126544344,0.1062357431897604,-0.29653090230748985,-0.25250891180798546,-0.15035567057554458
PRD5856,Neutrogena Primer,Primer,Neutrogena,SUP9239,India Beauty Hub,10.0,253.0,34,219,1343.73,3067.43,True,20.76,28,3111.21,2025-05-06,2027-05-06,566.0,False,10.0,2,2025-08-31,730,164.0,1723.7,776059.79,Safe,0.03937007874015748,30674.3,Old,56.193621370332814,False,False,2,2,False,False,False,True,False,True,False,False,0.5832161709651106,0.9898678182726489,0.057383463579731016,-0.13084871076146,-1.3849239796129258,-0.24881179836158338,0.47962555548950825,-0.20861702720797268
PRD5857,Plum Hair Spray,Hair Spray,Plum,SUP3876,India Beauty Hub,8.0,87.0,89,162,741.94,1720.27,False,0.0,28,2201.95,2024-05-26,2027-05-26,586.0,False,17.0,9,2025-09-12,1095,509.0,978.33,149663.49,Safe,0.19318181818181818,29244.59,Old,56.87072378173193,False,True,2,2,False,False,True,False,False,False,True,False,-0.49280273581122414,-0.18671301121008813,-1.0994526028311882,-0.07211957162427246,-1.1421770479938838,1.8090745593056332,0.5079851042241349,-0.15923358246619793
PRD5858,Maybelline Cologne,Cologne,Maybelline,SUP3991,India Beauty Hub,8.0,395.0,26,143,1577.56,2741.26,False,0.0,28,3508.81,2024-04-29,2029-04-28,1289.0,False,63.0,2,2025-08-25,1825,536.0,1163.7,1082797.7,Safe,0.1590909090909091,172699.38,Old,42.45128152747277,False,False,2,2,False,True,False,False,False,True,False,False,1.0013113552844086,0.7049978925382269,1.04696612279871,1.9922096690478703,0.453017074074106,1.9701265351230675,-0.09595437147617164,-0.17017895329029112
PRD5859,Olay Foot Cream,Foot Cream,Olay,SUP8715,Metro Beauty Supplies,6.0,273.0,31,199,1164.53,2301.62,False,0.0,28,2946.07,2025-01-03,2027-01-03,443.0,False,19.0,0,2025-09-24,730,287.0,1137.09,628342.26,Safe,0.06934306569343066,43730.78,Old,49.4038981239301,False,False,2,2,True,False,False,False,False,True,False,False,0.2628010957822075,0.3210256874001654,0.19676130290634777,-0.4920329164551635,-1.0728207818170146,0.48486942480672857,0.19524687944387792,-0.19899377380530045
PRD5860,Mamaearth Eye Cream,Eye Cream,Mamaearth,SUP1775,Cosmetic Wholesale Co,10.0,336.0,82,186,1555.16,3705.96,True,7.35,18,4051.61,2025-10-11,2026-10-11,359.0,False,50.0,8,2025-08-06,365,6.0,2150.8,1245202.56,Safe,0.14836795252225518,185298.0,New,58.03624431996028,False,False,2,1,False,False,False,False,True,True,False,False,0.9612594708865458,1.5475463100996125,0.6358014967851906,-0.7386953008313513,0.002201343924456712,-1.1912641012932361,0.5568014072657905,-0.1736217108788783
PRD5861,Faces Canada Conditioner,Conditioner,Faces Canada,SUP9756,India Beauty Hub,8.0,318.0,71,269,525.01,1074.55,True,25.99,12,890.71,2025-05-21,2028-05-20,946.0,False,44.0,3,2025-09-16,1095,149.0,549.54,341706.9,Safe,0.13793103448275862,47280.2,Old,51.141408031268895,False,False,2,2,False,False,True,False,False,True,False,False,-0.8806802037767776,-0.7506710957832592,0.5103614413912355,0.9850049328451037,-0.20586745460615066,-0.338285118260158,0.26802020894990153,-0.1769726317328317
PRD5862,Olay Perfume,Perfume,Olay,SUP5047,Global Cosmetics Supply,14.0,51.0,55,235,1701.96,2276.34,False,0.0,28,2913.72,2025-03-18,2030-03-17,1612.0,False,32.0,6,2025-08-16,1825,213.0,574.38,116093.34,Safe,0.6153846153846154,72842.88,Old,25.232610242758113,False,True,2,2,False,True,False,False,False,False,True,False,1.2237423561368257,0.2989466742396475,-1.3503327136190981,2.9406852661134493,-0.6220050516673654,0.04346771330709373,-0.8171358932423737,-0.023679374567813063
PRD5863,Nivea Cologne,Cologne,Nivea,SUP4322,Cosmetic Wholesale Co,10.0,320.0,65,134,1918.02,3319.13,True,14.56,28,3629.91,2023-06-27,2028-06-25,982.0,False,74.0,6,2025-08-07,1825,843.0,1401.11,1062121.6,Safe,0.23052959501557632,245615.62,Old,42.2131703187281,False,False,2,2,False,True,False,False,False,True,False,False,1.6100642375208547,1.2096972333241687,0.5242992253238972,1.0907173832920414,0.8344765380468862,3.801347149047228,-0.10592734796388187,-0.14724254797043643
PRD5864,Mamaearth Body Oil,Body Oil,Mamaearth,SUP1058,Cosmetic Wholesale Co,10.0,200.0,65,225,1437.76,2895.06,True,7.64,28,3422.56,2025-07-30,2027-07-30,651.0,False,80.0,5,2025-08-27,730,79.0,1457.3,579012.0,Safe,0.39800995024875624,231604.8,Medium,50.337471416827285,False,False,2,0,True,False,False,False,False,True,False,False,0.7513446839084609,0.8393235343138472,-0.31196781063580337,0.11875013057158712,1.0425453365774935,-0.7558272777868396,0.2343483755418699,-0.09347059988628148
PRD5865,Olay Conditioner,Conditioner,Olay,SUP1206,India Beauty Hub,8.0,191.0,47,285,1215.29,2190.4,True,11.65,12,2167.44,2025-06-04,2028-06-03,960.0,False,41.0,9,2025-10-07,1095,135.0,975.11,418366.4,Safe,0.21354166666666666,89806.40000000001,Old,44.51743973703434,False,False,2,2,False,False,True,False,False,True,False,False,0.35356152667665036,0.22388851003810759,-0.3746878383327809,1.026115330241135,-0.30990185387145436,-0.4217935501654943,-0.009416037760253149,-0.15269676377958674
PRD5866,Sugar Cologne,Cologne,Sugar,SUP6851,Cosmetic Wholesale Co,10.0,21.0,82,228,1399.05,3201.46,True,34.86,12,2335.68,2025-02-25,2030-02-24,1591.0,False,63.0,8,2025-07-30,1825,234.0,1802.41,67230.66,Safe,2.8636363636363638,201691.98,Old,56.2996257957307,False,True,2,2,False,True,False,False,False,False,True,False,0.6821300211834039,1.1069267634429119,-1.5593994726090235,2.8790196700194026,0.453017074074106,0.1687303611650982,0.4840654121752133,0.6981537987544351
